datetime,heart_rate,stress_level,body_battery
2025-11-18T21:34:00.000Z,,48,20
2025-11-18T21:35:00.000Z,100,,
2025-11-18T21:35:00.000Z,,65534,20
2025-11-18T21:36:00.000Z,113,,
2025-11-18T21:36:00.000Z,,65534,20
2025-11-18T21:37:00.000Z,114,,
2025-11-18T21:37:00.000Z,,65534,20
2025-11-18T21:38:00.000Z,104,,
2025-11-18T21:38:00.000Z,,86,20
2025-11-18T21:39:00.000Z,108,,
2025-11-18T21:39:00.000Z,,65534,20
2025-11-18T21:40:00.000Z,110,,
2025-11-18T21:40:00.000Z,,82,19
2025-11-18T21:41:00.000Z,114,,
2025-11-18T21:41:00.000Z,,65534,19
2025-11-18T21:42:00.000Z,125,,
2025-11-18T21:42:00.000Z,,65534,19
2025-11-18T21:43:00.000Z,128,,
2025-11-18T21:43:00.000Z,,65534,19
2025-11-18T21:44:00.000Z,121,,
2025-11-18T21:44:00.000Z,,,19
2025-11-18T21:45:00.000Z,105,,
2025-11-18T21:45:00.000Z,,,
2025-11-18T21:45:00.000Z,,65534,19
2025-11-18T21:46:00.000Z,110,,
2025-11-18T21:46:00.000Z,,,
2025-11-18T21:46:00.000Z,,92,19
2025-11-18T21:47:00.000Z,99,,
2025-11-18T21:47:00.000Z,,80,19
2025-11-18T21:48:00.000Z,93,,
2025-11-18T21:48:00.000Z,,59,19
2025-11-18T21:49:00.000Z,97,,
2025-11-18T21:49:00.000Z,,60,19
2025-11-18T21:50:00.000Z,95,,
2025-11-18T21:50:00.000Z,,58,19
2025-11-18T21:51:00.000Z,94,,
2025-11-18T21:51:00.000Z,,60,19
2025-11-18T21:52:00.000Z,,59,19
2025-11-18T21:53:00.000Z,92,,
2025-11-18T21:53:00.000Z,,78,19
2025-11-18T21:54:00.000Z,93,,
2025-11-18T21:54:00.000Z,,,
2025-11-18T21:54:00.000Z,,51,19
2025-11-18T21:55:00.000Z,94,,
2025-11-18T21:55:00.000Z,,,
2025-11-18T21:55:00.000Z,,,
2025-11-18T21:55:00.000Z,,,
2025-11-18T21:55:00.000Z,,,
2025-11-18T21:55:00.000Z,,,
2025-11-18T21:55:00.000Z,,73,18
2025-11-18T21:55:00.000Z,,,
2025-11-18T21:55:00.000Z,,,
2025-11-18T21:55:00.000Z,,,
2025-11-18T21:55:00.000Z,,,
2025-11-18T21:56:00.000Z,101,,
2025-11-18T21:56:00.000Z,,65534,18
2025-11-18T21:57:00.000Z,109,,
2025-11-18T21:57:00.000Z,,92,18
2025-11-18T21:58:00.000Z,108,,
2025-11-18T21:58:00.000Z,,,
2025-11-18T21:58:00.000Z,,82,18
2025-11-18T21:59:00.000Z,100,,
2025-11-18T21:59:00.000Z,,80,18
2025-11-18T22:00:00.000Z,94,,
2025-11-18T22:00:00.000Z,,77,18
2025-11-18T22:01:00.000Z,100,,
2025-11-18T22:01:00.000Z,,80,18
2025-11-18T22:02:00.000Z,97,,
2025-11-18T22:02:00.000Z,,79,18
2025-11-18T22:03:00.000Z,92,,
2025-11-18T22:03:00.000Z,,,
2025-11-18T22:03:00.000Z,,78,18
2025-11-18T22:04:00.000Z,97,,
2025-11-18T22:04:00.000Z,,,
2025-11-18T22:04:00.000Z,,65534,18
2025-11-18T22:05:00.000Z,110,,
2025-11-18T22:05:00.000Z,,,
2025-11-18T22:05:00.000Z,,73,18
2025-11-18T22:06:00.000Z,117,,
2025-11-18T22:06:00.000Z,,65534,18
2025-11-18T22:07:00.000Z,118,,
2025-11-18T22:07:00.000Z,,,
2025-11-18T22:07:00.000Z,,92,18
2025-11-18T22:08:00.000Z,98,,
2025-11-18T22:08:00.000Z,,79,18
2025-11-18T22:09:00.000Z,90,,
2025-11-18T22:09:00.000Z,,40,17
2025-11-18T22:10:00.000Z,88,,
2025-11-18T22:10:00.000Z,,40,17
2025-11-18T22:11:00.000Z,,39,17
2025-11-18T22:12:00.000Z,92,,
2025-11-18T22:12:00.000Z,,63,17
2025-11-18T22:13:00.000Z,90,,
2025-11-18T22:13:00.000Z,,66,17
2025-11-18T22:14:00.000Z,,52,17
2025-11-18T22:15:00.000Z,92,,
2025-11-18T22:15:00.000Z,,,
2025-11-18T22:15:00.000Z,,53,17
2025-11-18T22:16:00.000Z,97,,
2025-11-18T22:16:00.000Z,,,
2025-11-18T22:16:00.000Z,,75,17
2025-11-18T22:17:00.000Z,105,,
2025-11-18T22:17:00.000Z,,45,17
2025-11-18T22:18:00.000Z,,54,17
2025-11-18T22:19:00.000Z,106,,
2025-11-18T22:19:00.000Z,,,
2025-11-18T22:19:00.000Z,,63,16
2025-11-18T22:20:00.000Z,109,,
2025-11-18T22:20:00.000Z,,,
2025-11-18T22:20:00.000Z,,90,16
2025-11-18T22:21:00.000Z,132,,
2025-11-18T22:21:00.000Z,,91,16
2025-11-18T22:22:00.000Z,110,,
2025-11-18T22:22:00.000Z,,85,16
2025-11-18T22:23:00.000Z,114,,
2025-11-18T22:23:00.000Z,,95,16
2025-11-18T22:24:00.000Z,121,,
2025-11-18T22:24:00.000Z,,85,16
2025-11-18T22:25:00.000Z,128,,
2025-11-18T22:25:00.000Z,,96,16
2025-11-18T22:26:00.000Z,107,,
2025-11-18T22:26:00.000Z,,82,16
2025-11-18T22:27:00.000Z,109,,
2025-11-18T22:27:00.000Z,,,
2025-11-18T22:27:00.000Z,,72,15
2025-11-18T22:28:00.000Z,112,,
2025-11-18T22:28:00.000Z,,84,15
2025-11-18T22:29:00.000Z,123,,
2025-11-18T22:29:00.000Z,,,
2025-11-18T22:29:00.000Z,,85,15
2025-11-18T22:30:00.000Z,127,,
2025-11-18T22:30:00.000Z,,,
2025-11-18T22:30:00.000Z,,99,15
2025-11-18T22:31:00.000Z,125,,
2025-11-18T22:31:00.000Z,,97,15
2025-11-18T22:32:00.000Z,123,,
2025-11-18T22:32:00.000Z,,93,15
2025-11-18T22:33:00.000Z,125,,
2025-11-18T22:33:00.000Z,,99,15
2025-11-18T22:34:00.000Z,,,
2025-11-18T22:34:00.000Z,,99,15
2025-11-18T22:35:00.000Z,129,,
2025-11-18T22:35:00.000Z,,99,15
2025-11-18T22:36:00.000Z,132,,
2025-11-18T22:36:00.000Z,,,
2025-11-18T22:36:00.000Z,,93,15
2025-11-18T22:37:00.000Z,,96,15
2025-11-18T22:38:00.000Z,134,,
2025-11-18T22:38:00.000Z,,,
2025-11-18T22:38:00.000Z,,96,14
2025-11-18T22:39:00.000Z,130,,
2025-11-18T22:39:00.000Z,,,
2025-11-18T22:39:00.000Z,,,
2025-11-18T22:39:00.000Z,,90,14
2025-11-18T22:40:00.000Z,126,,
2025-11-18T22:40:00.000Z,,63,14
2025-11-18T22:41:00.000Z,120,,
2025-11-18T22:41:00.000Z,,,
2025-11-18T22:41:00.000Z,,88,14
2025-11-18T22:42:00.000Z,119,,
2025-11-18T22:42:00.000Z,,,
2025-11-18T22:42:00.000Z,,59,14
2025-11-18T22:43:00.000Z,114,,
2025-11-18T22:43:00.000Z,,,14
2025-11-18T22:44:00.000Z,109,,
2025-11-18T22:44:00.000Z,,,14
2025-11-18T22:45:00.000Z,107,,
2025-11-18T22:45:00.000Z,,,
2025-11-18T22:45:00.000Z,,,14
2025-11-18T22:46:00.000Z,106,,
2025-11-18T22:46:00.000Z,,,
2025-11-18T22:46:00.000Z,,,14
2025-11-18T22:47:00.000Z,92,,
2025-11-18T22:47:00.000Z,,,14
2025-11-18T22:48:00.000Z,91,,
2025-11-18T22:48:00.000Z,,,
2025-11-18T22:48:00.000Z,,,14
2025-11-18T22:49:00.000Z,92,,
2025-11-18T22:49:00.000Z,,,
2025-11-18T22:49:00.000Z,,,14
2025-11-18T22:50:00.000Z,91,,
2025-11-18T22:50:00.000Z,,,14
2025-11-18T22:51:00.000Z,92,,
2025-11-18T22:51:00.000Z,,,14
2025-11-18T22:52:00.000Z,,,
2025-11-18T22:52:00.000Z,,,14
2025-11-18T22:53:00.000Z,94,,
2025-11-18T22:53:00.000Z,,,14
2025-11-18T22:54:00.000Z,,18,14
2025-11-18T22:55:00.000Z,92,,
2025-11-18T22:55:00.000Z,,20,14
2025-11-18T22:56:00.000Z,89,,
2025-11-18T22:56:00.000Z,,20,14
2025-11-18T22:57:00.000Z,88,,
2025-11-18T22:57:00.000Z,,,
2025-11-18T22:57:00.000Z,,,14
2025-11-18T22:58:00.000Z,86,,
2025-11-18T22:58:00.000Z,,,
2025-11-18T22:58:00.000Z,,20,14
2025-11-18T22:59:00.000Z,84,,
2025-11-18T22:59:00.000Z,,,14
2025-11-18T23:00:00.000Z,85,,
2025-11-18T23:00:00.000Z,,,
2025-11-18T23:00:00.000Z,,18,14
2025-11-18T23:01:00.000Z,81,,
2025-11-18T23:01:00.000Z,,,
2025-11-18T23:01:00.000Z,,19,14
2025-11-18T23:02:00.000Z,83,,
2025-11-18T23:02:00.000Z,,,
2025-11-18T23:02:00.000Z,,37,14
2025-11-18T23:03:00.000Z,84,,
2025-11-18T23:03:00.000Z,,,
2025-11-18T23:03:00.000Z,,45,14
2025-11-18T23:04:00.000Z,88,,
2025-11-18T23:04:00.000Z,,,
2025-11-18T23:04:00.000Z,,34,14
2025-11-18T23:05:00.000Z,84,,
2025-11-18T23:05:00.000Z,,,
2025-11-18T23:05:00.000Z,,30,14
2025-11-18T23:06:00.000Z,,,
2025-11-18T23:06:00.000Z,,51,14
2025-11-18T23:07:00.000Z,86,,
2025-11-18T23:07:00.000Z,,,
2025-11-18T23:07:00.000Z,,66,14
2025-11-18T23:08:00.000Z,85,,
2025-11-18T23:08:00.000Z,,47,14
2025-11-18T23:09:00.000Z,84,,
2025-11-18T23:09:00.000Z,,,
2025-11-18T23:09:00.000Z,,57,14
2025-11-18T23:10:00.000Z,,,
2025-11-18T23:10:00.000Z,,59,14
2025-11-18T23:11:00.000Z,83,,
2025-11-18T23:11:00.000Z,,57,14
2025-11-18T23:12:00.000Z,84,,
2025-11-18T23:12:00.000Z,,61,14
2025-11-18T23:13:00.000Z,83,,
2025-11-18T23:13:00.000Z,,38,14
2025-11-18T23:14:00.000Z,,54,14
2025-11-18T23:15:00.000Z,82,,
2025-11-18T23:15:00.000Z,,,
2025-11-18T23:15:00.000Z,,45,14
2025-11-18T23:16:00.000Z,83,,
2025-11-18T23:16:00.000Z,,,
2025-11-18T23:16:00.000Z,,41,14
2025-11-18T23:17:00.000Z,,,
2025-11-18T23:17:00.000Z,,32,14
2025-11-18T23:18:00.000Z,,,
2025-11-18T23:18:00.000Z,,,
2025-11-18T23:18:00.000Z,,,
2025-11-18T23:18:00.000Z,,,
2025-11-18T23:18:00.000Z,,,
2025-11-18T23:18:00.000Z,,19,14
2025-11-18T23:18:00.000Z,,,
2025-11-18T23:18:00.000Z,,,
2025-11-18T23:18:00.000Z,,,
2025-11-18T23:18:00.000Z,,,
2025-11-18T23:19:00.000Z,79,,
2025-11-18T23:19:00.000Z,,25,14
2025-11-18T23:20:00.000Z,81,,
2025-11-18T23:20:00.000Z,,,
2025-11-18T23:20:00.000Z,,,
2025-11-18T23:20:00.000Z,,,
2025-11-18T23:20:00.000Z,,,
2025-11-18T23:20:00.000Z,,,
2025-11-18T23:20:00.000Z,,42,14
2025-11-18T23:20:00.000Z,,,
2025-11-18T23:20:00.000Z,,,
2025-11-18T23:20:00.000Z,,,
2025-11-18T23:20:00.000Z,,,
2025-11-18T23:21:00.000Z,80,,
2025-11-18T23:21:00.000Z,,33,14
2025-11-18T23:22:00.000Z,,,
2025-11-18T23:22:00.000Z,,,
2025-11-18T23:22:00.000Z,,,
2025-11-18T23:22:00.000Z,,,
2025-11-18T23:22:00.000Z,,,
2025-11-18T23:22:00.000Z,,57,14
2025-11-18T23:22:00.000Z,,,
2025-11-18T23:22:00.000Z,,,
2025-11-18T23:22:00.000Z,,,
2025-11-18T23:22:00.000Z,,,
2025-11-18T23:23:00.000Z,79,,
2025-11-18T23:23:00.000Z,,25,14
2025-11-18T23:24:00.000Z,80,,
2025-11-18T23:24:00.000Z,,,
2025-11-18T23:24:00.000Z,,24,14
2025-11-18T23:25:00.000Z,79,,
2025-11-18T23:25:00.000Z,,,
2025-11-18T23:25:00.000Z,,27,13
2025-11-18T23:26:00.000Z,,31,13
2025-11-18T23:27:00.000Z,78,,
2025-11-18T23:27:00.000Z,,,
2025-11-18T23:27:00.000Z,,38,13
2025-11-18T23:28:00.000Z,75,,
2025-11-18T23:28:00.000Z,,,
2025-11-18T23:28:00.000Z,,21,13
2025-11-18T23:29:00.000Z,80,,
2025-11-18T23:29:00.000Z,,,
2025-11-18T23:29:00.000Z,,24,13
2025-11-18T23:30:00.000Z,79,,
2025-11-18T23:30:00.000Z,,,
2025-11-18T23:30:00.000Z,,19,13
2025-11-18T23:31:00.000Z,78,,
2025-11-18T23:31:00.000Z,,20,13
2025-11-18T23:32:00.000Z,79,,
2025-11-18T23:32:00.000Z,,27,13
2025-11-18T23:33:00.000Z,,23,13
2025-11-18T23:34:00.000Z,80,,
2025-11-18T23:34:00.000Z,,17,13
2025-11-18T23:35:00.000Z,,22,13
2025-11-18T23:36:00.000Z,,40,13
2025-11-18T23:37:00.000Z,82,,
2025-11-18T23:37:00.000Z,,25,13
2025-11-18T23:38:00.000Z,81,,
2025-11-18T23:38:00.000Z,,18,13
2025-11-18T23:39:00.000Z,83,,
2025-11-18T23:39:00.000Z,,,
2025-11-18T23:39:00.000Z,,32,13
2025-11-18T23:40:00.000Z,79,,
2025-11-18T23:40:00.000Z,,,
2025-11-18T23:40:00.000Z,,33,13
2025-11-18T23:41:00.000Z,80,,
2025-11-18T23:41:00.000Z,,50,13
2025-11-18T23:42:00.000Z,82,,
2025-11-18T23:42:00.000Z,,30,13
2025-11-18T23:43:00.000Z,78,,
2025-11-18T23:43:00.000Z,,23,13
2025-11-18T23:44:00.000Z,,23,13
2025-11-18T23:45:00.000Z,80,,
2025-11-18T23:45:00.000Z,,30,13
2025-11-18T23:46:00.000Z,83,,
2025-11-18T23:46:00.000Z,,51,13
2025-11-18T23:47:00.000Z,92,,
2025-11-18T23:47:00.000Z,,,
2025-11-18T23:47:00.000Z,,28,13
2025-11-18T23:48:00.000Z,100,,
2025-11-18T23:48:00.000Z,,65534,13
2025-11-18T23:49:00.000Z,107,,
2025-11-18T23:49:00.000Z,,,
2025-11-18T23:49:00.000Z,,65534,13
2025-11-18T23:50:00.000Z,94,,
2025-11-18T23:50:00.000Z,,,
2025-11-18T23:50:00.000Z,,,13
2025-11-18T23:51:00.000Z,90,,
2025-11-18T23:51:00.000Z,,61,13
2025-11-18T23:52:00.000Z,103,,
2025-11-18T23:52:00.000Z,,65534,13
2025-11-18T23:53:00.000Z,117,,
2025-11-18T23:53:00.000Z,,,
2025-11-18T23:53:00.000Z,,65534,13
2025-11-18T23:54:00.000Z,104,,
2025-11-18T23:54:00.000Z,,,
2025-11-18T23:54:00.000Z,,58,13
2025-11-18T23:55:00.000Z,90,,
2025-11-18T23:55:00.000Z,,25,13
2025-11-18T23:56:00.000Z,81,,
2025-11-18T23:56:00.000Z,,,
2025-11-18T23:56:00.000Z,,31,12
2025-11-18T23:57:00.000Z,83,,
2025-11-18T23:57:00.000Z,,45,12
2025-11-18T23:58:00.000Z,85,,
2025-11-18T23:58:00.000Z,,54,12
2025-11-18T23:59:00.000Z,88,,
2025-11-18T23:59:00.000Z,,43,12
2025-11-19T00:00:00.000Z,86,,
2025-11-19T00:00:00.000Z,,60,12
2025-11-19T00:01:00.000Z,87,,
2025-11-19T00:01:00.000Z,,51,12
2025-11-19T00:02:00.000Z,88,,
2025-11-19T00:02:00.000Z,,42,12
2025-11-19T00:03:00.000Z,89,,
2025-11-19T00:03:00.000Z,,57,12
2025-11-19T00:04:00.000Z,87,,
2025-11-19T00:04:00.000Z,,48,12
2025-11-19T00:05:00.000Z,90,,
2025-11-19T00:05:00.000Z,,,
2025-11-19T00:05:00.000Z,,42,12
2025-11-19T00:06:00.000Z,88,,
2025-11-19T00:06:00.000Z,,28,12
2025-11-19T00:07:00.000Z,86,,
2025-11-19T00:07:00.000Z,,,
2025-11-19T00:07:00.000Z,,35,12
2025-11-19T00:08:00.000Z,,30,12
2025-11-19T00:09:00.000Z,85,,
2025-11-19T00:09:00.000Z,,,
2025-11-19T00:09:00.000Z,,27,12
2025-11-19T00:10:00.000Z,87,,
2025-11-19T00:10:00.000Z,,45,12
2025-11-19T00:11:00.000Z,80,,
2025-11-19T00:11:00.000Z,,27,12
2025-11-19T00:12:00.000Z,77,,
2025-11-19T00:12:00.000Z,,,
2025-11-19T00:12:00.000Z,,24,12
2025-11-19T00:13:00.000Z,76,,
2025-11-19T00:13:00.000Z,,30,12
2025-11-19T00:14:00.000Z,78,,
2025-11-19T00:14:00.000Z,,32,12
2025-11-19T00:15:00.000Z,77,,
2025-11-19T00:15:00.000Z,,,
2025-11-19T00:15:00.000Z,,22,12
2025-11-19T00:16:00.000Z,,,
2025-11-19T00:16:00.000Z,,30,12
2025-11-19T00:17:00.000Z,76,,
2025-11-19T00:17:00.000Z,,30,12
2025-11-19T00:18:00.000Z,78,,
2025-11-19T00:18:00.000Z,,30,12
2025-11-19T00:19:00.000Z,77,,
2025-11-19T00:19:00.000Z,,32,12
2025-11-19T00:20:00.000Z,78,,
2025-11-19T00:20:00.000Z,,,
2025-11-19T00:20:00.000Z,,39,12
2025-11-19T00:22:00.000Z,93,,
2025-11-19T00:22:00.000Z,,,
2025-11-19T00:22:00.000Z,,65534,12
2025-11-19T00:23:00.000Z,94,,
2025-11-19T00:23:00.000Z,,64,12
2025-11-19T00:24:00.000Z,98,,
2025-11-19T00:24:00.000Z,,,
2025-11-19T00:24:00.000Z,,,
2025-11-19T00:24:00.000Z,,,
2025-11-19T00:24:00.000Z,,,
2025-11-19T00:24:00.000Z,,,
2025-11-19T00:24:00.000Z,,65534,12
2025-11-19T00:24:00.000Z,,,
2025-11-19T00:24:00.000Z,,,
2025-11-19T00:24:00.000Z,,,
2025-11-19T00:24:00.000Z,,,
2025-11-19T00:25:00.000Z,,78,12
2025-11-19T00:26:00.000Z,103,,
2025-11-19T00:26:00.000Z,,65534,12
2025-11-19T00:27:00.000Z,117,,
2025-11-19T00:27:00.000Z,,65534,12
2025-11-19T00:28:00.000Z,124,,
2025-11-19T00:28:00.000Z,,65534,11
2025-11-19T00:29:00.000Z,126,,
2025-11-19T00:29:00.000Z,,,
2025-11-19T00:29:00.000Z,,,
2025-11-19T00:29:00.000Z,,,
2025-11-19T00:29:00.000Z,,,
2025-11-19T00:29:00.000Z,,,
2025-11-19T00:29:00.000Z,,65534,11
2025-11-19T00:29:00.000Z,,,
2025-11-19T00:29:00.000Z,,,
2025-11-19T00:29:00.000Z,,,
2025-11-19T00:29:00.000Z,,,
2025-11-19T00:30:00.000Z,115,,
2025-11-19T00:30:00.000Z,,,
2025-11-19T00:30:00.000Z,,,11
2025-11-19T00:31:00.000Z,99,,
2025-11-19T00:31:00.000Z,,52,11
2025-11-19T00:32:00.000Z,98,,
2025-11-19T00:32:00.000Z,,84,11
2025-11-19T00:33:00.000Z,100,,
2025-11-19T00:33:00.000Z,,72,11
2025-11-19T00:34:00.000Z,96,,
2025-11-19T00:34:00.000Z,,69,11
2025-11-19T00:35:00.000Z,89,,
2025-11-19T00:35:00.000Z,,48,11
2025-11-19T00:36:00.000Z,93,,
2025-11-19T00:36:00.000Z,,67,11
2025-11-19T00:37:00.000Z,92,,
2025-11-19T00:37:00.000Z,,53,11
2025-11-19T00:38:00.000Z,88,,
2025-11-19T00:38:00.000Z,,57,11
2025-11-19T00:39:00.000Z,90,,
2025-11-19T00:39:00.000Z,,52,11
2025-11-19T00:40:00.000Z,88,,
2025-11-19T00:40:00.000Z,,56,11
2025-11-19T00:41:00.000Z,91,,
2025-11-19T00:41:00.000Z,,,
2025-11-19T00:41:00.000Z,,69,11
2025-11-19T00:42:00.000Z,90,,
2025-11-19T00:42:00.000Z,,,
2025-11-19T00:42:00.000Z,,48,11
2025-11-19T00:43:00.000Z,83,,
2025-11-19T00:43:00.000Z,,48,11
2025-11-19T00:44:00.000Z,81,,
2025-11-19T00:44:00.000Z,,38,11
2025-11-19T00:45:00.000Z,79,,
2025-11-19T00:45:00.000Z,,27,10
2025-11-19T00:46:00.000Z,86,,
2025-11-19T00:46:00.000Z,,48,10
2025-11-19T00:47:00.000Z,87,,
2025-11-19T00:47:00.000Z,,45,10
2025-11-19T00:48:00.000Z,82,,
2025-11-19T00:48:00.000Z,,35,10
2025-11-19T00:49:00.000Z,80,,
2025-11-19T00:49:00.000Z,,36,10
2025-11-19T00:50:00.000Z,85,,
2025-11-19T00:50:00.000Z,,30,10
2025-11-19T00:51:00.000Z,81,,
2025-11-19T00:51:00.000Z,,30,10
2025-11-19T00:52:00.000Z,85,,
2025-11-19T00:52:00.000Z,,33,10
2025-11-19T00:53:00.000Z,92,,
2025-11-19T00:53:00.000Z,,51,10
2025-11-19T00:54:00.000Z,,65534,10
2025-11-19T00:55:00.000Z,82,,
2025-11-19T00:55:00.000Z,,48,10
2025-11-19T00:56:00.000Z,78,,
2025-11-19T00:56:00.000Z,,,
2025-11-19T00:56:00.000Z,,42,10
2025-11-19T00:57:00.000Z,84,,
2025-11-19T00:57:00.000Z,,,
2025-11-19T00:57:00.000Z,,39,10
2025-11-19T00:58:00.000Z,,,
2025-11-19T00:58:00.000Z,,36,10
2025-11-19T00:59:00.000Z,88,,
2025-11-19T00:59:00.000Z,,,
2025-11-19T00:59:00.000Z,,,
2025-11-19T00:59:00.000Z,,,
2025-11-19T00:59:00.000Z,,,
2025-11-19T00:59:00.000Z,,,
2025-11-19T00:59:00.000Z,,65534,10
2025-11-19T00:59:00.000Z,,,
2025-11-19T00:59:00.000Z,,,
2025-11-19T00:59:00.000Z,,,
2025-11-19T00:59:00.000Z,,,
2025-11-19T01:00:00.000Z,,,
2025-11-19T01:00:00.000Z,,65534,10
2025-11-19T01:01:00.000Z,102,,
2025-11-19T01:01:00.000Z,,65534,10
2025-11-19T01:02:00.000Z,114,,
2025-11-19T01:02:00.000Z,,65534,10
2025-11-19T01:03:00.000Z,118,,
2025-11-19T01:03:00.000Z,,65534,10
2025-11-19T01:04:00.000Z,120,,
2025-11-19T01:04:00.000Z,,65534,10
2025-11-19T01:05:00.000Z,114,,
2025-11-19T01:05:00.000Z,,,10
2025-11-19T01:06:00.000Z,113,,
2025-11-19T01:06:00.000Z,,,
2025-11-19T01:06:00.000Z,,,10
