datetime,heart_rate,stress_level,body_battery
2025-11-19T01:07:00.000Z,108,,
2025-11-19T01:07:00.000Z,,,
2025-11-19T01:07:00.000Z,,79,10
2025-11-19T01:08:00.000Z,99,,
2025-11-19T01:08:00.000Z,,56,10
2025-11-19T01:09:00.000Z,,,
2025-11-19T01:09:00.000Z,,74,10
2025-11-19T01:10:00.000Z,103,,
2025-11-19T01:10:00.000Z,,,
2025-11-19T01:10:00.000Z,,54,10
2025-11-19T01:11:00.000Z,97,,
2025-11-19T01:11:00.000Z,,,
2025-11-19T01:11:00.000Z,,73,9
2025-11-19T01:12:00.000Z,101,,
2025-11-19T01:12:00.000Z,,,
2025-11-19T01:12:00.000Z,,,
2025-11-19T01:12:00.000Z,,,
2025-11-19T01:12:00.000Z,,,
2025-11-19T01:12:00.000Z,,,
2025-11-19T01:12:00.000Z,,65534,9
2025-11-19T01:12:00.000Z,,,
2025-11-19T01:12:00.000Z,,,
2025-11-19T01:12:00.000Z,,,
2025-11-19T01:12:00.000Z,,,
2025-11-19T01:13:00.000Z,100,,
2025-11-19T01:13:00.000Z,,65534,9
2025-11-19T01:14:00.000Z,116,,
2025-11-19T01:14:00.000Z,,65534,9
2025-11-19T01:15:00.000Z,121,,
2025-11-19T01:15:00.000Z,,,
2025-11-19T01:15:00.000Z,,65534,9
2025-11-19T01:16:00.000Z,117,,
2025-11-19T01:16:00.000Z,,65534,9
2025-11-19T01:17:00.000Z,121,,
2025-11-19T01:17:00.000Z,,65534,9
2025-11-19T01:18:00.000Z,125,,
2025-11-19T01:18:00.000Z,,65534,9
2025-11-19T01:19:00.000Z,,65534,9
2025-11-19T01:20:00.000Z,123,,
2025-11-19T01:20:00.000Z,,65534,9
2025-11-19T01:21:00.000Z,126,,
2025-11-19T01:21:00.000Z,,65534,9
2025-11-19T01:22:00.000Z,123,,
2025-11-19T01:22:00.000Z,,65534,9
2025-11-19T01:23:00.000Z,,65534,9
2025-11-19T01:24:00.000Z,122,,
2025-11-19T01:24:00.000Z,,65534,9
2025-11-19T01:25:00.000Z,123,,
2025-11-19T01:25:00.000Z,,65534,9
2025-11-19T01:26:00.000Z,,65534,9
2025-11-19T01:27:00.000Z,120,,
2025-11-19T01:27:00.000Z,,,
2025-11-19T01:27:00.000Z,,65534,9
2025-11-19T01:28:00.000Z,116,,
2025-11-19T01:28:00.000Z,,65534,9
2025-11-19T01:29:00.000Z,119,,
2025-11-19T01:29:00.000Z,,65534,9
2025-11-19T01:30:00.000Z,122,,
2025-11-19T01:30:00.000Z,,,
2025-11-19T01:30:00.000Z,,65534,9
2025-11-19T01:31:00.000Z,124,,
2025-11-19T01:31:00.000Z,,65534,9
2025-11-19T01:32:00.000Z,117,,
2025-11-19T01:32:00.000Z,,,
2025-11-19T01:32:00.000Z,,92,9
2025-11-19T01:33:00.000Z,109,,
2025-11-19T01:33:00.000Z,,86,9
2025-11-19T01:34:00.000Z,110,,
2025-11-19T01:34:00.000Z,,,
2025-11-19T01:34:00.000Z,,65534,9
2025-11-19T01:35:00.000Z,107,,
2025-11-19T01:35:00.000Z,,65534,8
2025-11-19T01:36:00.000Z,113,,
2025-11-19T01:36:00.000Z,,,
2025-11-19T01:36:00.000Z,,65534,8
2025-11-19T01:37:00.000Z,110,,
2025-11-19T01:37:00.000Z,,,
2025-11-19T01:37:00.000Z,,88,8
2025-11-19T01:38:00.000Z,104,,
2025-11-19T01:38:00.000Z,,87,8
2025-11-19T01:39:00.000Z,101,,
2025-11-19T01:39:00.000Z,,65534,8
2025-11-19T01:40:00.000Z,109,,
2025-11-19T01:40:00.000Z,,65534,8
2025-11-19T01:41:00.000Z,108,,
2025-11-19T01:41:00.000Z,,65534,8
2025-11-19T01:42:00.000Z,103,,
2025-11-19T01:42:00.000Z,,,
2025-11-19T01:42:00.000Z,,65534,8
2025-11-19T01:43:00.000Z,104,,
2025-11-19T01:43:00.000Z,,,
2025-11-19T01:43:00.000Z,,65534,8
2025-11-19T01:44:00.000Z,100,,
2025-11-19T01:44:00.000Z,,65534,8
2025-11-19T01:45:00.000Z,98,,
2025-11-19T01:45:00.000Z,,78,8
2025-11-19T01:46:00.000Z,99,,
2025-11-19T01:46:00.000Z,,81,7
2025-11-19T01:47:00.000Z,96,,
2025-11-19T01:47:00.000Z,,78,7
2025-11-19T01:48:00.000Z,98,,
2025-11-19T01:48:00.000Z,,68,7
2025-11-19T01:49:00.000Z,96,,
2025-11-19T01:49:00.000Z,,78,7
2025-11-19T01:50:00.000Z,99,,
2025-11-19T01:50:00.000Z,,,
2025-11-19T01:50:00.000Z,,,
2025-11-19T01:50:00.000Z,,,
2025-11-19T01:50:00.000Z,,,
2025-11-19T01:50:00.000Z,,,
2025-11-19T01:50:00.000Z,,85,7
2025-11-19T01:50:00.000Z,,,
2025-11-19T01:50:00.000Z,,,
2025-11-19T01:50:00.000Z,,,
2025-11-19T01:50:00.000Z,,,
2025-11-19T01:51:00.000Z,101,,
2025-11-19T01:51:00.000Z,,73,7
2025-11-19T01:52:00.000Z,106,,
2025-11-19T01:52:00.000Z,,,
2025-11-19T01:52:00.000Z,,69,7
2025-11-19T01:53:00.000Z,98,,
2025-11-19T01:53:00.000Z,,46,7
2025-11-19T01:54:00.000Z,95,,
2025-11-19T01:54:00.000Z,,69,7
2025-11-19T01:55:00.000Z,96,,
2025-11-19T01:55:00.000Z,,57,7
2025-11-19T01:56:00.000Z,91,,
2025-11-19T01:56:00.000Z,,48,7
2025-11-19T01:57:00.000Z,,71,7
2025-11-19T01:58:00.000Z,95,,
2025-11-19T01:58:00.000Z,,42,7
2025-11-19T01:59:00.000Z,96,,
2025-11-19T01:59:00.000Z,,60,7
2025-11-19T02:00:00.000Z,99,,
2025-11-19T02:00:00.000Z,,,
2025-11-19T02:00:00.000Z,,71,7
2025-11-19T02:01:00.000Z,,65534,7
2025-11-19T02:02:00.000Z,97,,
2025-11-19T02:02:00.000Z,,,
2025-11-19T02:02:00.000Z,,65534,7
2025-11-19T02:03:00.000Z,110,,
2025-11-19T02:03:00.000Z,,,
2025-11-19T02:03:00.000Z,,66,7
2025-11-19T02:04:00.000Z,102,,
2025-11-19T02:04:00.000Z,,,
2025-11-19T02:04:00.000Z,,68,7
2025-11-19T02:05:00.000Z,96,,
2025-11-19T02:05:00.000Z,,,
2025-11-19T02:05:00.000Z,,62,6
2025-11-19T02:06:00.000Z,92,,
2025-11-19T02:06:00.000Z,,59,6
2025-11-19T02:07:00.000Z,,61,6
2025-11-19T02:08:00.000Z,,64,6
2025-11-19T02:09:00.000Z,90,,
2025-11-19T02:09:00.000Z,,46,6
2025-11-19T02:10:00.000Z,91,,
2025-11-19T02:10:00.000Z,,59,6
2025-11-19T02:11:00.000Z,88,,
2025-11-19T02:11:00.000Z,,63,6
2025-11-19T02:12:00.000Z,86,,
2025-11-19T02:12:00.000Z,,45,6
2025-11-19T02:13:00.000Z,,54,6
2025-11-19T02:14:00.000Z,89,,
2025-11-19T02:14:00.000Z,,49,6
2025-11-19T02:15:00.000Z,86,,
2025-11-19T02:15:00.000Z,,,
2025-11-19T02:15:00.000Z,,41,6
2025-11-19T02:16:00.000Z,87,,
2025-11-19T02:16:00.000Z,,,
2025-11-19T02:16:00.000Z,,51,6
2025-11-19T02:17:00.000Z,90,,
2025-11-19T02:17:00.000Z,,,
2025-11-19T02:17:00.000Z,,64,6
2025-11-19T02:18:00.000Z,93,,
2025-11-19T02:18:00.000Z,,65534,6
2025-11-19T02:19:00.000Z,99,,
2025-11-19T02:19:00.000Z,,,
2025-11-19T02:19:00.000Z,,65534,6
2025-11-19T02:20:00.000Z,92,,
2025-11-19T02:20:00.000Z,,48,6
2025-11-19T02:21:00.000Z,85,,
2025-11-19T02:21:00.000Z,,30,6
2025-11-19T02:22:00.000Z,77,,
2025-11-19T02:22:00.000Z,,,
2025-11-19T02:22:00.000Z,,29,6
2025-11-19T02:23:00.000Z,75,,
2025-11-19T02:23:00.000Z,,,
2025-11-19T02:23:00.000Z,,26,6
2025-11-19T02:24:00.000Z,73,,
2025-11-19T02:24:00.000Z,,20,6
2025-11-19T02:25:00.000Z,72,,
2025-11-19T02:25:00.000Z,,22,6
2025-11-19T02:26:00.000Z,74,,
2025-11-19T02:26:00.000Z,,23,6
2025-11-19T02:27:00.000Z,73,,
2025-11-19T02:27:00.000Z,,24,6
2025-11-19T02:28:00.000Z,71,,
2025-11-19T02:28:00.000Z,,,
2025-11-19T02:28:00.000Z,,20,6
2025-11-19T02:29:00.000Z,74,,
2025-11-19T02:29:00.000Z,,33,6
2025-11-19T02:30:00.000Z,77,,
2025-11-19T02:30:00.000Z,,29,6
2025-11-19T02:31:00.000Z,76,,
2025-11-19T02:31:00.000Z,,31,6
2025-11-19T02:32:00.000Z,81,,
2025-11-19T02:32:00.000Z,,29,5
2025-11-19T02:33:00.000Z,83,,
2025-11-19T02:33:00.000Z,,50,5
2025-11-19T02:34:00.000Z,87,,
2025-11-19T02:34:00.000Z,,39,5
2025-11-19T02:35:00.000Z,86,,
2025-11-19T02:35:00.000Z,,,
2025-11-19T02:35:00.000Z,,65534,5
2025-11-19T02:36:00.000Z,89,,
2025-11-19T02:36:00.000Z,,67,5
2025-11-19T02:37:00.000Z,94,,
2025-11-19T02:37:00.000Z,,,
2025-11-19T02:37:00.000Z,,67,5
2025-11-19T02:38:00.000Z,87,,
2025-11-19T02:38:00.000Z,,45,5
2025-11-19T02:39:00.000Z,84,,
2025-11-19T02:39:00.000Z,,,
2025-11-19T02:39:00.000Z,,59,5
2025-11-19T02:40:00.000Z,,59,5
2025-11-19T02:41:00.000Z,85,,
2025-11-19T02:41:00.000Z,,65534,5
2025-11-19T02:42:00.000Z,86,,
2025-11-19T02:42:00.000Z,,42,5
2025-11-19T02:43:00.000Z,93,,
2025-11-19T02:43:00.000Z,,65534,5
2025-11-19T02:44:00.000Z,90,,
2025-11-19T02:44:00.000Z,,,
2025-11-19T02:44:00.000Z,,65534,5
2025-11-19T02:45:00.000Z,95,,
2025-11-19T02:45:00.000Z,,,
2025-11-19T02:45:00.000Z,,40,5
2025-11-19T02:46:00.000Z,84,,
2025-11-19T02:46:00.000Z,,65534,5
2025-11-19T02:47:00.000Z,85,,
2025-11-19T02:47:00.000Z,,50,5
2025-11-19T02:48:00.000Z,87,,
2025-11-19T02:48:00.000Z,,22,5
2025-11-19T02:49:00.000Z,80,,
2025-11-19T02:49:00.000Z,,65534,5
2025-11-19T02:50:00.000Z,86,,
2025-11-19T02:50:00.000Z,,65534,5
2025-11-19T02:51:00.000Z,89,,
2025-11-19T02:51:00.000Z,,,
2025-11-19T02:51:00.000Z,,65534,5
2025-11-19T02:52:00.000Z,85,,
2025-11-19T02:52:00.000Z,,36,5
2025-11-19T02:53:00.000Z,80,,
2025-11-19T02:53:00.000Z,,,
2025-11-19T02:53:00.000Z,,32,5
2025-11-19T02:54:00.000Z,77,,
2025-11-19T02:54:00.000Z,,,
2025-11-19T02:54:00.000Z,,33,5
2025-11-19T02:55:00.000Z,75,,
2025-11-19T02:55:00.000Z,,25,5
2025-11-19T02:56:00.000Z,73,,
2025-11-19T02:56:00.000Z,,,
2025-11-19T02:56:00.000Z,,24,5
2025-11-19T02:57:00.000Z,74,,
2025-11-19T02:57:00.000Z,,21,5
2025-11-19T02:58:00.000Z,72,,
2025-11-19T02:58:00.000Z,,23,5
2025-11-19T02:59:00.000Z,71,,
2025-11-19T02:59:00.000Z,,,
2025-11-19T02:59:00.000Z,,23,5
2025-11-19T03:00:00.000Z,70,,
2025-11-19T03:00:00.000Z,,,
2025-11-19T03:00:00.000Z,,26,5
2025-11-19T03:01:00.000Z,73,,
2025-11-19T03:01:00.000Z,,,
2025-11-19T03:01:00.000Z,,29,5
2025-11-19T03:02:00.000Z,76,,
2025-11-19T03:02:00.000Z,,23,5
2025-11-19T03:03:00.000Z,75,,
2025-11-19T03:03:00.000Z,,23,5
2025-11-19T03:04:00.000Z,76,,
2025-11-19T03:04:00.000Z,,,
2025-11-19T03:04:00.000Z,,27,5
2025-11-19T03:05:00.000Z,77,,
2025-11-19T03:05:00.000Z,,,
2025-11-19T03:05:00.000Z,,29,5
2025-11-19T03:06:00.000Z,75,,
2025-11-19T03:06:00.000Z,,30,5
2025-11-19T03:07:00.000Z,,24,5
2025-11-19T03:08:00.000Z,81,,
2025-11-19T03:08:00.000Z,,37,5
2025-11-19T03:09:00.000Z,,24,5
2025-11-19T03:10:00.000Z,76,,
2025-11-19T03:10:00.000Z,,,
2025-11-19T03:10:00.000Z,,23,5
2025-11-19T03:11:00.000Z,74,,
2025-11-19T03:11:00.000Z,,21,5
2025-11-19T03:12:00.000Z,76,,
2025-11-19T03:12:00.000Z,,65534,5
2025-11-19T03:13:00.000Z,96,,
2025-11-19T03:13:00.000Z,,38,5
2025-11-19T03:14:00.000Z,93,,
2025-11-19T03:14:00.000Z,,,
2025-11-19T03:14:00.000Z,,65534,5
2025-11-19T03:15:00.000Z,97,,
2025-11-19T03:15:00.000Z,,62,5
2025-11-19T03:16:00.000Z,100,,
2025-11-19T03:16:00.000Z,,48,5
2025-11-19T03:17:00.000Z,85,,
2025-11-19T03:17:00.000Z,,36,5
2025-11-19T03:18:00.000Z,,42,5
2025-11-19T03:19:00.000Z,87,,
2025-11-19T03:19:00.000Z,,26,5
2025-11-19T03:20:00.000Z,79,,
2025-11-19T03:20:00.000Z,,23,5
2025-11-19T03:21:00.000Z,76,,
2025-11-19T03:21:00.000Z,,25,5
2025-11-19T03:22:00.000Z,84,,
2025-11-19T03:22:00.000Z,,33,5
2025-11-19T03:23:00.000Z,80,,
2025-11-19T03:23:00.000Z,,33,5
2025-11-19T03:24:00.000Z,84,,
2025-11-19T03:24:00.000Z,,72,5
2025-11-19T03:25:00.000Z,90,,
2025-11-19T03:25:00.000Z,,54,5
2025-11-19T03:26:00.000Z,89,,
2025-11-19T03:26:00.000Z,,35,5
2025-11-19T03:27:00.000Z,91,,
2025-11-19T03:27:00.000Z,,45,5
2025-11-19T03:28:00.000Z,89,,
2025-11-19T03:28:00.000Z,,,
2025-11-19T03:28:00.000Z,,45,5
2025-11-19T03:29:00.000Z,94,,
2025-11-19T03:29:00.000Z,,76,5
2025-11-19T03:30:00.000Z,,65534,5
2025-11-19T03:31:00.000Z,95,,
2025-11-19T03:31:00.000Z,,72,5
2025-11-19T03:32:00.000Z,,55,5
2025-11-19T03:33:00.000Z,93,,
2025-11-19T03:33:00.000Z,,72,5
2025-11-19T03:34:00.000Z,92,,
2025-11-19T03:34:00.000Z,,75,5
2025-11-19T03:35:00.000Z,91,,
2025-11-19T03:35:00.000Z,,78,5
2025-11-19T03:36:00.000Z,93,,
2025-11-19T03:36:00.000Z,,72,5
2025-11-19T03:37:00.000Z,96,,
2025-11-19T03:37:00.000Z,,83,5
2025-11-19T03:38:00.000Z,,69,5
2025-11-19T03:39:00.000Z,93,,
2025-11-19T03:39:00.000Z,,57,5
2025-11-19T03:40:00.000Z,87,,
2025-11-19T03:40:00.000Z,,,
2025-11-19T03:40:00.000Z,,55,5
2025-11-19T03:41:00.000Z,85,,
2025-11-19T03:41:00.000Z,,,
2025-11-19T03:41:00.000Z,,32,5
2025-11-19T03:42:00.000Z,81,,
2025-11-19T03:42:00.000Z,,37,5
2025-11-19T03:43:00.000Z,78,,
2025-11-19T03:43:00.000Z,,31,5
2025-11-19T03:44:00.000Z,79,,
2025-11-19T03:44:00.000Z,,,
2025-11-19T03:44:00.000Z,,27,5
2025-11-19T03:45:00.000Z,80,,
2025-11-19T03:45:00.000Z,,,
2025-11-19T03:45:00.000Z,,40,5
2025-11-19T03:46:00.000Z,84,,
2025-11-19T03:46:00.000Z,,37,5
2025-11-19T03:47:00.000Z,82,,
2025-11-19T03:47:00.000Z,,42,5
2025-11-19T03:48:00.000Z,,36,5
2025-11-19T03:49:00.000Z,83,,
2025-11-19T03:49:00.000Z,,27,5
2025-11-19T03:50:00.000Z,79,,
2025-11-19T03:50:00.000Z,,39,5
2025-11-19T03:51:00.000Z,82,,
2025-11-19T03:51:00.000Z,,44,5
2025-11-19T03:52:00.000Z,81,,
2025-11-19T03:52:00.000Z,,31,5
2025-11-19T03:53:00.000Z,83,,
2025-11-19T03:53:00.000Z,,24,5
2025-11-19T03:54:00.000Z,82,,
2025-11-19T03:54:00.000Z,,35,5
2025-11-19T03:55:00.000Z,81,,
2025-11-19T03:55:00.000Z,,30,5
2025-11-19T03:56:00.000Z,,,
2025-11-19T03:56:00.000Z,,34,5
2025-11-19T03:57:00.000Z,84,,
2025-11-19T03:57:00.000Z,,,
2025-11-19T03:57:00.000Z,,27,5
2025-11-19T03:58:00.000Z,82,,
2025-11-19T03:58:00.000Z,,,
2025-11-19T03:58:00.000Z,,30,5
2025-11-19T03:59:00.000Z,81,,
2025-11-19T03:59:00.000Z,,,
2025-11-19T03:59:00.000Z,,48,5
2025-11-19T04:00:00.000Z,,,
2025-11-19T04:00:00.000Z,,36,5
2025-11-19T04:01:00.000Z,82,,
2025-11-19T04:01:00.000Z,,,
2025-11-19T04:01:00.000Z,,30,5
2025-11-19T04:02:00.000Z,81,,
2025-11-19T04:02:00.000Z,,,
2025-11-19T04:02:00.000Z,,40,5
2025-11-19T04:03:00.000Z,80,,
2025-11-19T04:03:00.000Z,,,
2025-11-19T04:03:00.000Z,,65534,5
2025-11-19T04:04:00.000Z,96,,
2025-11-19T04:04:00.000Z,,34,5
2025-11-19T04:05:00.000Z,88,,
2025-11-19T04:05:00.000Z,,34,5
2025-11-19T04:06:00.000Z,81,,
2025-11-19T04:06:00.000Z,,,
2025-11-19T04:06:00.000Z,,19,5
2025-11-19T04:07:00.000Z,77,,
2025-11-19T04:07:00.000Z,,,
2025-11-19T04:07:00.000Z,,21,5
2025-11-19T04:08:00.000Z,81,,
2025-11-19T04:08:00.000Z,,46,5
2025-11-19T04:09:00.000Z,86,,
2025-11-19T04:09:00.000Z,,,
2025-11-19T04:09:00.000Z,,25,5
2025-11-19T04:10:00.000Z,81,,
2025-11-19T04:10:00.000Z,,,
2025-11-19T04:10:00.000Z,,65534,5
2025-11-19T04:11:00.000Z,95,,
2025-11-19T04:11:00.000Z,,,
2025-11-19T04:11:00.000Z,,49,5
2025-11-19T04:12:00.000Z,103,,
2025-11-19T04:12:00.000Z,,,
2025-11-19T04:12:00.000Z,,49,5
2025-11-19T04:13:00.000Z,91,,
2025-11-19T04:13:00.000Z,,65534,5
2025-11-19T04:14:00.000Z,88,,
2025-11-19T04:14:00.000Z,,,
2025-11-19T04:14:00.000Z,,42,5
2025-11-19T04:15:00.000Z,,25,5
2025-11-19T04:16:00.000Z,81,,
2025-11-19T04:16:00.000Z,,33,5
2025-11-19T04:17:00.000Z,77,,
2025-11-19T04:17:00.000Z,,,
2025-11-19T04:17:00.000Z,,31,5
2025-11-19T04:18:00.000Z,76,,
2025-11-19T04:18:00.000Z,,30,5
2025-11-19T04:19:00.000Z,74,,
2025-11-19T04:19:00.000Z,,31,5
2025-11-19T04:20:00.000Z,,30,5
2025-11-19T04:21:00.000Z,73,,
2025-11-19T04:21:00.000Z,,22,5
2025-11-19T04:22:00.000Z,,15,5
2025-11-19T04:23:00.000Z,,18,5
2025-11-19T04:24:00.000Z,,29,5
2025-11-19T04:25:00.000Z,,30,5
2025-11-19T04:26:00.000Z,74,,
2025-11-19T04:26:00.000Z,,,
2025-11-19T04:26:00.000Z,,29,5
2025-11-19T04:27:00.000Z,73,,
2025-11-19T04:27:00.000Z,,30,5
2025-11-19T04:28:00.000Z,75,,
2025-11-19T04:28:00.000Z,,,
2025-11-19T04:28:00.000Z,,22,5
2025-11-19T04:29:00.000Z,73,,
2025-11-19T04:29:00.000Z,,,
2025-11-19T04:29:00.000Z,,24,5
2025-11-19T04:30:00.000Z,78,,
2025-11-19T04:30:00.000Z,,25,5
2025-11-19T04:31:00.000Z,75,,
2025-11-19T04:31:00.000Z,,27,5
2025-11-19T04:32:00.000Z,,30,5
2025-11-19T04:33:00.000Z,74,,
2025-11-19T04:33:00.000Z,,20,5
2025-11-19T04:34:00.000Z,73,,
2025-11-19T04:34:00.000Z,,26,5
2025-11-19T04:35:00.000Z,74,,
2025-11-19T04:35:00.000Z,,21,5
2025-11-19T04:36:00.000Z,75,,
2025-11-19T04:36:00.000Z,,25,5
2025-11-19T04:37:00.000Z,74,,
2025-11-19T04:37:00.000Z,,23,5
2025-11-19T04:38:00.000Z,76,,
2025-11-19T04:38:00.000Z,,,
2025-11-19T04:38:00.000Z,,20,5
2025-11-19T04:39:00.000Z,78,,
2025-11-19T04:39:00.000Z,,,
2025-11-19T04:39:00.000Z,,26,5
2025-11-19T04:40:00.000Z,76,,
2025-11-19T04:40:00.000Z,,20,5
2025-11-19T04:41:00.000Z,74,,
2025-11-19T04:41:00.000Z,,21,5
2025-11-19T04:42:00.000Z,,25,5
2025-11-19T04:43:00.000Z,81,,
2025-11-19T04:43:00.000Z,,21,5
2025-11-19T04:44:00.000Z,78,,
2025-11-19T04:44:00.000Z,,33,5
2025-11-19T04:45:00.000Z,82,,
2025-11-19T04:45:00.000Z,,21,5
2025-11-19T04:46:00.000Z,77,,
2025-11-19T04:46:00.000Z,,65534,5
2025-11-19T04:47:00.000Z,93,,
2025-11-19T04:47:00.000Z,,31,5
2025-11-19T04:48:00.000Z,,20,5
2025-11-19T04:49:00.000Z,76,,
2025-11-19T04:49:00.000Z,,19,5
2025-11-19T04:50:00.000Z,73,,
2025-11-19T04:50:00.000Z,,28,5
2025-11-19T04:51:00.000Z,74,,
2025-11-19T04:51:00.000Z,,,
2025-11-19T04:51:00.000Z,,23,5
2025-11-19T04:52:00.000Z,75,,
2025-11-19T04:52:00.000Z,,,
2025-11-19T04:52:00.000Z,,24,5
2025-11-19T04:53:00.000Z,72,,
2025-11-19T04:53:00.000Z,,,
2025-11-19T04:53:00.000Z,,24,5
2025-11-19T04:54:00.000Z,77,,
2025-11-19T04:54:00.000Z,,,
2025-11-19T04:54:00.000Z,,23,5
2025-11-19T04:55:00.000Z,,,
2025-11-19T04:55:00.000Z,,65534,5
2025-11-19T04:56:00.000Z,91,,
2025-11-19T04:56:00.000Z,,46,5
2025-11-19T04:57:00.000Z,83,,
2025-11-19T04:57:00.000Z,,,
2025-11-19T04:57:00.000Z,,24,5
2025-11-19T04:58:00.000Z,74,,
2025-11-19T04:58:00.000Z,,22,5
2025-11-19T04:59:00.000Z,72,,
2025-11-19T04:59:00.000Z,,17,5
2025-11-19T05:00:00.000Z,70,,
2025-11-19T05:00:00.000Z,,,
2025-11-19T05:00:00.000Z,,,
2025-11-19T05:00:00.000Z,,,
2025-11-19T05:00:00.000Z,,,
2025-11-19T05:00:00.000Z,,,
2025-11-19T05:00:00.000Z,,16,5